,tema,categoria,subcategoria,nombre,precio,colores,tallas,descripcion,imapcto
376,Mujer,Prendas,Pantalones,Pantalón Relaxed Jogger Orgánico,55.0,Navy Blue,"['XS', 'S', 'M', 'L', 'XL']","Pantalón jogger fabricado de forma consciente y sostenible en Portugal. Sin logos.

Algodón 100% orgánico
Lavado recomendada a 30°C
Pantalón elástico de corte relajado
","
¿Por qué decimos que nuestro pantalón largo de algodón es sostenible?

- Está confeccionado con algodón 100% orgánico
- Se fabrica en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir el sweatpant de Minimalism, fabricado con algodón orgánico, en lugar de un jogger genérico supone ahorrar:

- 3,4 kg de emisiones de CO2 evitados
- 860 litros de agua ahorrados
- 5,3 kWh de energía ahorrados

Datos de sostenibilidad auditados por Green Story"
382,Mujer,Prendas,Pantalones,Pantalón Jogger Largo Orgánico · Chándal unisex,55.0,Negro,"['XS', 'S', 'M', 'L', 'XL']","Pantalón jogger fabricado de forma consciente y sostenible en Portugal. Sin logos.

Algodón 100% orgánico
Lavado recomendada a 30°C
Pantalón elástico de corte ajustado
","
¿Por qué decimos que nuestro pantalón largo de algodón es sostenible?

- Está confeccionado con algodón 100% orgánico
- Se fabrica en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir el sweatpant de Minimalism, fabricado con algodón orgánico, en lugar de un jogger genérico supone ahorrar:

- 3,4 kg de emisiones de CO2 evitados
- 860 litros de agua ahorrados
- 5,3 kWh de energía ahorrados

Datos de sostenibilidad auditados por Green Story"
382,Mujer,Prendas,Pantalones,Pantalón Jogger Largo Orgánico · Chándal unisex,55.0,Gris,"['XS', 'S', 'M', 'L', 'XL']","Pantalón jogger fabricado de forma consciente y sostenible en Portugal. Sin logos.

Algodón 100% orgánico
Lavado recomendada a 30°C
Pantalón elástico de corte ajustado
","
¿Por qué decimos que nuestro pantalón largo de algodón es sostenible?

- Está confeccionado con algodón 100% orgánico
- Se fabrica en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir el sweatpant de Minimalism, fabricado con algodón orgánico, en lugar de un jogger genérico supone ahorrar:

- 3,4 kg de emisiones de CO2 evitados
- 860 litros de agua ahorrados
- 5,3 kWh de energía ahorrados

Datos de sostenibilidad auditados por Green Story"
386,Mujer,Prendas,Pantalones,Pantalón Jogger Corto Orgánico · Chándal unisex,40.0,Negro,"['XS', 'S', 'M', 'L', 'XL']","Pantalón jogger fabricado de forma consciente y sostenible en Portugal. Sin logos. Cómodo y transpirable.

Algodón 100% orgánico
Lavado recomendada a 30°C
Pantalón elástico de corte ajustado




","
¿Por qué decimos que nuestro pantalón corto de algodón es sostenible?

- Está confeccionado con algodón 100% orgánico
- Se fabrica en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir el sweatpant de Minimalism, fabricado con algodón orgánico, en lugar de un jogger genérico supone ahorrar:

- 2,4 kg de emisiones de CO2
- 614,9 litros de agua
- 3,8 kWh de energía

Datos de sostenibilidad auditados por Green Story"
386,Mujer,Prendas,Pantalones,Pantalón Jogger Corto Orgánico · Chándal unisex,40.0,Gris,"['XS', 'S', 'M', 'L', 'XL']","Pantalón jogger fabricado de forma consciente y sostenible en Portugal. Sin logos. Cómodo y transpirable.

Algodón 100% orgánico
Lavado recomendada a 30°C
Pantalón elástico de corte ajustado




","
¿Por qué decimos que nuestro pantalón corto de algodón es sostenible?

- Está confeccionado con algodón 100% orgánico
- Se fabrica en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir el sweatpant de Minimalism, fabricado con algodón orgánico, en lugar de un jogger genérico supone ahorrar:

- 2,4 kg de emisiones de CO2
- 614,9 litros de agua
- 3,8 kWh de energía

Datos de sostenibilidad auditados por Green Story"
390,Mujer,Accesorios,Mochilas,Mochila 360,125.0,,[],"
Apertura completa del compartimento central.

Compartimento independiente con máxima protección para portátil de 15.6 pulgadas.
Apertura inferior para zapatillas.

Apartado independiente para gafas. De acceso rápido y protegido.
Bolsillo frontal para pasaporte.
Bolsillo lateral para botellas de capacidad media.
Cierre frontal para repartir mejor el peso.

Asa lateral para una mayor versatilidad.
La mochila se mantiene de pie. Perfecta para el uso en transporte público.

Semirrígida, lo que permite una mayor protección del interior.

Compartimentos interiores con cremallera para una mayor organización de tu equipaje.
Respaldo acolchado con cinta que permite adherir la mochila a maletas.
Fabricada en Vietnam

","4,3 kg de emisiones de CO2 evitados
40,7 litros de agua ahorrados
28,8 kWh de energía ahorrados"
392,Mujer,Accesorios,Mochilas,Mochila Slim Minimalista,90.0,,[],"
Compartimento principal extensible con cremallera y cierre frontal.
Apartado independiente reforzado para ordenador de 15.6 pulgadas.
Bolsillo frontal destinado a llaves y pasaporte.
Dos bolsillos laterales para botellas.

Bolsillo interior con cremallera para cargador y ratón.
Fabricada en Vietnam.


















","4,3 kg de emisiones de CO2 evitados
40,7 litros de agua ahorrados
28,8 kWh de energía ahorrados"
394,Mujer,Accesorios,Mochilas,Funda de portátil impermeable,35.0,,"[""13/14''"", ""15/16''""]","Fundas para portátil fabricadas con poliéster reciclado con certificado Global Recycled Standard, ISO 9001 y el BSCI (Business Social Compliance Initiative).
Fundas versátiles, duraderas e impermeables. Todas las cremalleras son YKK (la mejor cremallera del mercado) y están termoselladas para que ni una gota de agua pueda dañar tu ordenador.
 
Características:

Color: Negro
Interior suave
Apertura superior para un mejor acceso
Bolsillo secundario en la parte trasera

 
Dimensiones:

Funda ordenador para portátil de 13/14'' pulgadas: 25 x 34 cm

Funda ordenador para portátil de 15/16'' pulgadas:  29 x 39 cm


















",
396,Mujer,Accesorios,Mochilas,Neceser · Bolso de mano · Minimalism,35.0,,[],"Materiales:

Poliéster reciclado con certificado Global Recycled Standard.

Certificados ISO 9001 y el BSCI (Business Social Compliance Initiative).

Cremalleras YKK, la cremallera con más calidad del mercado.
Impermeable. Cremallera exterior termosellada.
Fabricada en Vietnam.


Características:

Compartimento principal con cremallera termosellada.
Pequeño bolsillo interior con cremallera.

Cesta interior con elástico. 
Perfecto para usar como neceser.
También se puede usar como bolso de mano para cámaras, cables, cargadores...

Especificaciones:

Tamaño:  21 x 13 x 8 cm
Capacidad:  2 litros

Peso: 150 gramos


















","3,4 kg de emisiones de CO2 evitados
32,5 litros de agua ahorrados
23 kWh de energía ahorrados"
398,Mujer,Accesorios,Mochilas,Cartera Minimalism x2,33.0,,[],"
La cartera, tarjetero, monedero, wallet (llámalo como quieras) más útil del mercado. Perfecta para aquellos que no quieren llevar cartera. Puedes llevar todo lo que necesitas en muy poco espacio.

Tarjetas + Monedas + Billetes
Capacidad: entre 8 y 12 tarjetas
Animal Free. No es cuero, es polipiel

Tira de la lengüeta, saca las tarjetas que más usas y paga
Fabricadas en un pequeño taller de Madrid a 20 minutos de nuestro centro logístico
Cada cartera tiene su caja de cartón individual, perfecta para regalo

 


 ","Elegir la cartera Minimalism, fabricada con materiales reciclados, en lugar de una cartera genérica con prestaciones similares supone ahorrar:

- 1,8 kg de emisiones de CO2
- 16 litros de agua
- 11,6 kWh de energía

Datos de sostenibilidad auditados por Green Story"
400,Mujer,Accesorios,Mochilas,Cartera Minimalism,18.0,,[],"La cartera, tarjetero, monedero, wallet (llámalo como quieras) más útil del mercado. Perfecta para aquellos que no quieren llevar cartera. Puedes llevar todo lo que necesitas en muy poco espacio.

Tarjetas + Monedas + Billetes
Capacidad: entre 8 y 12 tarjetas
Animal Free. No es cuero, es polipiel

Materiales reciclados
Tira de la lengüeta, saca las tarjetas que más usas y paga
Fabricadas en un pequeño taller de Madrid a 20 minutos de nuestro centro logístico
Cada cartera tiene su caja de cartón individual, perfecta para regalo

 


 ","Elegir la cartera Minimalism, fabricada con materiales reciclados, en lugar de una cartera genérica con prestaciones similares supone ahorrar:

- 0,9 kg de emisiones de CO2
- 8 litros de agua
- 5,8 kWh de energía

Datos de sostenibilidad auditados por Green Story"
406,Mujer,Accesorios,Carteras,Cartera Minimalism,18.0,,[],"La cartera, tarjetero, monedero, wallet (llámalo como quieras) más útil del mercado. Perfecta para aquellos que no quieren llevar cartera. Puedes llevar todo lo que necesitas en muy poco espacio.

Tarjetas + Monedas + Billetes
Capacidad: entre 8 y 12 tarjetas
Animal Free. No es cuero, es polipiel

Materiales reciclados
Tira de la lengüeta, saca las tarjetas que más usas y paga
Fabricadas en un pequeño taller de Madrid a 20 minutos de nuestro centro logístico
Cada cartera tiene su caja de cartón individual, perfecta para regalo

 


 ","Elegir la cartera Minimalism, fabricada con materiales reciclados, en lugar de una cartera genérica con prestaciones similares supone ahorrar:

- 0,9 kg de emisiones de CO2
- 8 litros de agua
- 5,8 kWh de energía

Datos de sostenibilidad auditados por Green Story"
412,Mujer,Accesorios,Carteras,Cartera Minimalism x2,33.0,,[],"
La cartera, tarjetero, monedero, wallet (llámalo como quieras) más útil del mercado. Perfecta para aquellos que no quieren llevar cartera. Puedes llevar todo lo que necesitas en muy poco espacio.

Tarjetas + Monedas + Billetes
Capacidad: entre 8 y 12 tarjetas
Animal Free. No es cuero, es polipiel

Tira de la lengüeta, saca las tarjetas que más usas y paga
Fabricadas en un pequeño taller de Madrid a 20 minutos de nuestro centro logístico
Cada cartera tiene su caja de cartón individual, perfecta para regalo

 


 ","Elegir la cartera Minimalism, fabricada con materiales reciclados, en lugar de una cartera genérica con prestaciones similares supone ahorrar:

- 1,8 kg de emisiones de CO2
- 16 litros de agua
- 11,6 kWh de energía

Datos de sostenibilidad auditados por Green Story"
414,Mujer,Accesorios,Gorro,Gorro + Guantes de algodón reciclado,23.0,,[],"
Gorro y guantes fabricados de forma consciente y sostenible en España. Sin logos.



35% algodón reciclado, 57% lana acrílica no animal, 9% poliéster reciclado
Talla única, dos colores

",
416,Mujer,Accesorios,Gorro,Gorro de algodón reciclado,15.0,,[],"
Gorro fabricado de forma consciente y sostenible en España. Sin logos.



35% algodón reciclado, 57% lana acrílica no animal, 9% poliéster reciclado
Talla única, dos colores

",
420,Mujer,Accesorios,Bufanda,Bufanda de algodón reciclado,24.0,,"['Negro', 'Gris']","Bufanda fabricada de forma consciente y sostenible en España. Sin logos.


35% algodón reciclado, 57% lana acrílica no animal, 9% poliéster reciclado
Talla única, dos colores





",
424,Mujer,Accesorios,Guantes,Guantes de algodón reciclado,12.0,,"['Negro', 'Gris']","Guantes fabricados de forma consciente y sostenible en España. Sin logos.



35% algodón reciclado, 57% lana acrílica no animal, 9% poliéster reciclado
Talla única, dos colores



",
428,Mujer,Accesorios,Guantes,Gorro + Guantes de algodón reciclado,23.0,,[],"
Gorro y guantes fabricados de forma consciente y sostenible en España. Sin logos.



35% algodón reciclado, 57% lana acrílica no animal, 9% poliéster reciclado
Talla única, dos colores

",
0,Ninios,Prendas,Camisetas,Camiseta algodón orgánico niño x3,24.0,,[],"
Camisetas confeccionados con 100% algodón orgánico de 180 gramos. Al emplear algodón orgánico reducimos el consumo de agua, energía, recursos naturales y residuos para el planeta.
Confeccionados de forma consciente y sostenible en el norte de Portugal, entre los municipios de Barcelos y Guimaraes.
 
Información general:

Cuello redondo y corte relajado
Colores: Negro, blanco, gris.
Lavado recomendada a 30°C

 
Certificados:

OCS 100

 ","¿Por qué las camisetas de niño de Minimalism son sostenibles?

- Están confeccionadas con algodón 100% orgánico
- Se fabrican en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable



Elegir estas tres camisetas sostenibles para niño de Minimalism, fabricadas con algodón orgánico certificado (OCS 100), en lugar de camisetas genéricas supone ahorrar:

- 7,2 kg de emisiones de CO2
- 1.845 litros de agua
- 11,4 kWh de energía

Datos de sostenibilidad auditados por Green Story"
1,Ninios,Prendas,Camisetas,Camiseta algodón orgánico niño x5,35.0,,[],"
Camisetas confeccionados con 100% algodón orgánico de 180 gramos. Al emplear algodón orgánico reducimos el consumo de agua, energía, recursos naturales y residuos para el planeta.
Confeccionados de forma consciente y sostenible en el norte de Portugal, entre los municipios de Barcelos y Guimaraes.
 
Información general:

Cuello redondo y corte relajado
Colores: Negro, blanco, gris.
Lavado recomendada a 30°C

 
Certificados:

OCS 100

 ","¿Por qué las camisetas de niño de Minimalism son sostenibles?

- Están confeccionadas con algodón 100% orgánico
- Se fabrican en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir este pack de cinco camisetas orgánicas para niño, fabricadas con algodón orgánico certificado (OCS 100), en lugar de camisetas genéricas supone ahorrar:

- 12 kg de emisiones de CO2
- 3.075 litros de agua
- 19 kWh de energía

Datos de sostenibilidad auditados por Green Story"
